user_id,spotify_id,rating
user_0078,2MIpkAQVJqQIDf9k4YWoHR,3
user_0078,1nWB8isqs2tviWk20G5pow,3
user_0078,2oHjebmNIoKZIjqkQLmxyO,3
user_0078,5dpJemvWkTEM3qIKSbKB82,3
user_0078,6ylWoGhvbMInRjPnceGLpO,2
user_0078,5dGVfomXd5Ncq05wQhHI47,4
user_0078,5qS8QIBF3tNj6RORUcF5PU,4
user_0078,0Q7nzEj102gwTkql3azU8p,3
user_0078,51iEIwv8ttEA4i0vPVoDLu,3
user_0078,4ceouD7b5ZLoY6dn1iyfrd,1
user_0078,020fQowWGE54urxH67pgFx,4
user_0078,1FExEHMPs4J1qLZTPFOuaX,4
user_0078,4PmsQBfGGIerlPnb8EUmSF,3
user_0078,65uHYuqIZqueZNG6DbpSJi,4
user_0078,0WbMK4wrZ1wFSty9F7FCgu,3
user_0078,196q2VK1VCn9gHMhYfaQxl,2
user_0078,7eZ7pYAAjJB3WaAyLvQAoU,4
user_0078,5wc2NUSVfiKB4gB1nfi5ET,2
user_0078,5imsnhkfPCm3wajS9ksb21,3
user_0078,5CZwriUcGeIWlBjqGH1eot,5
user_0078,3JeaSLuYbxFvjGqkS28kUn,4
user_0078,4aqkICleG6HLRc2ygpWqN1,4
user_0078,5PvKNv6eU5HHenNSlXmXYk,3
user_0078,3FR2yqZsG07NhXz7uPyUyC,3
user_0078,0GlrmYCOA4ok45YlkdFfjU,3
user_0078,1X3ltingEVNGRoJf1dvZfQ,5
user_0078,4o3d5M5vRQsacmS9d5Y9kB,4
user_0078,16mGbBq6JHxw3WKxiFbsHv,4
user_0078,79y8ryuM6Epb4f6nDgvY5F,3
user_0078,5ZSHDWYm4sixQLgxHrqODM,4
user_0078,7Km1xUI1qByxTCNMf05BZ1,4
user_0078,2KK0NAtnS9SljiRTkcHdhi,4
user_0078,1XcNiBBAQlSUpxgzfXpeVv,3
user_0078,7uc5eXiV8Yw5DK3V9RNFEk,3
user_0078,4ZvzH0HKoh04HAgLq9PfWD,3
user_0078,6x38KcIs0tsw3ZzvBfLxOa,4
user_0078,0ifihkLHfnm6Ym3jekzZQv,1
user_0079,3lAItIH4doKRG4PXAhhHv1,4
user_0079,08IPAPl38NTzuGL86TGJW1,4
user_0079,48kCxQOtSAeyB3YucB8Ccs,3
user_0079,2126Rz0DeqEQ57GAIB5vGL,5
user_0079,09Xl4tfNJ9DQU8RkCRfOxT,3
user_0079,4HBZA5flZLE435QTztThqH,3
user_0079,7IzZqWoAzrHBj0AKUlYIbw,4
user_0079,2vwjJOcZInBM9VibTxzwSQ,4
user_0079,1P5dnsR8u5iyEsyIuB8t4O,2
user_0079,7ldMJuOcxPz0xeKcpIwkyp,3
user_0079,1uJ9tdJnrJcTf6ormmHvPU,4
user_0079,3iEya2BDyWT88tM8fOJJx3,3
user_0079,7mkAnbBANmsJtLs06lUDJt,4
user_0079,01bGkV10wuyNZzlT6amDcL,3
user_0079,0yeSXZ4we6LzZUyUhoGOIS,4
user_0079,6qxvy9Pe4RJIq5JBVbbwbS,4
user_0079,0IudjmhEZsSZbyH19E5wl0,5
user_0079,347AQK5Lyhn6RvB8tBGYxt,4
user_0079,52S2iqiSqscXuT8I0bGNzN,3
user_0079,0YLhxYUv69go9H8iirbSWO,3
user_0079,5D1zOMaVPU4d8sWHpIVsHt,3
user_0079,5GK1GYXH16RdfmltogHhAk,4
user_0079,6SiHINMCAPTGwojLqIP4ah,3
user_0079,4hY6swYPVeFVKFaormmzez,5
user_0079,3RP4TivKzYBx7uEjIuLYFY,3
user_0079,2WazybrAdTHvtwcfCAIlVj,3
user_0079,0ppuZf2sYIK7yTDetT48ek,5
user_0079,3bdntVS2dHPTPitwms9gLK,3
user_0079,5h1Zucrq9PfrPdMBryoTW5,4
user_0079,6ioloNq3bBHgoIJh3rC8BQ,4
user_0079,33YvPvLTzPhnVNiI3SXN1k,3
user_0079,1xPqR1twZKzVvHeVtP9wmN,3
user_0079,0w2rnChlsC41RjhxBFwufW,4
user_0079,3Q97FKXvvhX7xNE9T3rp0Z,4
user_0079,3yLw3cfcVgralWalq2nVMc,3
user_0079,0yfQBmmOIVqiwhV5u10EhN,3
user_0079,4ULKTtWRMJh5EnJgL2fXcL,4
user_0079,2K7HqkHEUfz7c4BzEO33Qd,4
user_0079,0j1Ia2lQWrcXrQZI4AdJlk,3
user_0079,6crE5bktd0Kr3ihxQ4ZWpt,3
user_0079,0dLdgRj8l4N0rmAwDxIV1Z,1
user_0079,6abr2lKyMZTy21gSPWm7aG,3
user_0079,41GDLSpgQ7BGIAMVQaIrKp,5
user_0079,2I75JDeFu2xQ1FaSU4otFO,1
user_0079,0Uy0EB6nRRcXVh7aR23tEc,3
user_0079,5GjPWGsEgk6MKOWCocVoiB,3
user_0079,2pUQX4d3Cjh3umGkVz0XyI,3
user_0079,275TdVC2I6TNQrwpfilhZb,5
user_0079,1OlibFHpAzvn7qgwhAVyZZ,2
user_0079,7Fzl7QaTu47WyP9R5S5mh5,4
user_0079,0K4m3o2CZVKWPaK113ICXc,3
user_0079,0qvzXomUDJVaUboy2wMfiS,3
user_0079,4Y8aEVWS9Wtc63EkEACjS4,3
user_0079,1a3QWkAM9UlDKOwR1wRBEn,4
user_0079,0clDhQSahgP1U8vZUfblWS,3
user_0079,5EPCjpsREjRTJuc0ygwfbu,1
user_0079,01gUeS10npHjLSrrudMVEJ,3
user_0079,4YHbQkm9GcPp7yLRYVTOiQ,3
user_0079,66Cum8zND89zHrkInn6ksE,4
user_0079,209QxKVJzh2FLUmZHpYs4m,5
user_0079,4ZvzH0HKoh04HAgLq9PfWD,3
user_0079,1uJajWMrDaBdPHxL46Rk0v,2
user_0079,7dI0mSvbdJTynUnEkWIom1,4
user_0079,2yUZv6utvoeV0B79YSn7pq,2
user_0079,6D163gDxH4pBndbMOGDD3f,4
user_0079,0f8xn9s0xB87a3tph1xBpV,3
user_0079,2tJulUYLDKOg9XrtVkMgcJ,3
user_0079,6scIzRSEXoGwb9AHEneUGJ,3
user_0079,4uu7Xart3eGoK0KOdatnTk,5
user_0079,4dES0Jkiasmrch4WZFAtzq,3
user_0079,6l8spDeNJS8fprHYTzDmgn,3
user_0079,2kNhZ57JHXkZPZH2rknRyu,2
user_0079,6oFpHmJ7kVwGlCJgdPZbdx,4
user_0079,4hEA25qUMn3camHI87UhiI,3
user_0079,4pu58kqegTnOxPNJpY3kr9,3
user_0079,6zSk48JqooBxGmg6mDLoFW,3
user_0079,7t4XOS9MpF1pC0OBLnMiDy,4
user_0079,0mfuGX22PyJRfN4x7JoY4D,3
user_0080,5GyXaAhr7yflKt8aT1Tfe7,5
user_0080,3d9DChrdc6BOeFsbrZ3Is0,3
user_0080,5JEF7J7ONrmeybt3AqNM1e,3
user_0080,0GBjFZryLKxgoD50IqO71l,4
user_0080,5YWu6dt50Nieq8qi572RF8,4
user_0080,2NuXB2BK357vJ2yvLL7OB0,3
user_0080,3s53B1v7ijagovFhhWVX8n,2
user_0080,0YWhcwLqzS4QkrmH8dogWS,4
user_0080,78p81htSrRZm2SbgU9o41V,3
user_0080,0AgfINL1TyhtTNRTgen8vu,3
user_0080,3opbVvzByRseFPVQOJHmwE,2
user_0080,5kR2RqcjHEyCDXkE9WHhoF,3
user_0080,4FTGTibd0V8qZOTMwx7lG7,2
user_0080,4zgEanSngHa5vqehDVlY8x,3
user_0080,4sQ5GzgpWHZeqURIxYZJsQ,3
user_0080,3kUY4HIXepmVlxJ4vZGjlA,3
user_0080,4PhhkwyuLCd0BG1ugBwet4,3
user_0080,4MagTPnkPiDuIa4P8GtW1b,4
user_0080,7KD8oUUpidul2ROxTIhPAw,3
user_0080,56oGoEjA9eTZYgsttEFKY3,2
user_0080,2U8IkKAtHR1PnUi2BCMF6V,4
user_0080,33VIvWmmCUgix6Htm1WdOJ,5
user_0080,0VE1NQ4QwD6B69kSMfpIG7,5
user_0080,7lhAowB1rRlp1UfVkHqpD2,3
user_0080,0n6NBNUZQmH1KGRt5J9Nkq,3
user_0080,2FQJjGenDT2XajHMOHvFCs,3
user_0080,5KX7sEIwcp8L4NII3SNjlA,3
user_0080,2wbBqDHV8Lv4XyBhBnakNx,5
user_0080,2w1L0bFNsy6fDEX7KiQ62S,4
user_0080,0F8XIzKjMGX8UWkad07J3B,3
user_0080,4laCtGHEZEupZ7uEDQH2Ae,5
user_0080,1Uzuy3HDM2i9slT3aJEFpN,3
user_0080,4GXApiro1ifDD3Ye2qFu7h,3
user_0080,6o4cDECLikccxhiW4401fN,3
user_0080,6MRY8OG8IHEjUudgf2WAWd,2
user_0080,4b3W0IbHDwHCvjSs708Tr4,4
user_0080,3i86MS9vF1VCf0h2IEpKWY,4
user_0080,0lizgQ7Qw35od7CYaoMBZb,4
user_0080,2kapGymnbrzm8ZwWnQRYIm,3
user_0080,2Id54XtcFLHSe0JNfHR45k,5
user_0080,2LQGoKFKkZ9yk3UeYFj2xo,5
user_0080,6hTnzgBb64cojYCoxD4zmO,5
user_0080,6IbnUaczZBT34DhaD6S18F,4
user_0080,5Hfnps0jaWFpYg55WOPexG,1
user_0080,1EFglctkOhLcBr6RjFU5VE,3
user_0080,1C5jDtYftdFtHNG6iLVyCA,4
user_0080,4v1jAfui9gHygoPSs1B6Lz,5
user_0080,315qV7Sx21xfDerY4SC5nF,4
user_0080,0b7PI4ikygOrxYu8TSQI92,4
user_0080,7FlQk2gJ6TBrHHiidvdR2O,3
user_0080,2DuPBbS5mIldXnh7Wum8Cy,4
user_0080,6ocGUvvzNkvf4hAV9VFb4P,3
user_0080,6SITe0StjnWHjyNOVzyJTX,3
user_0080,4SBEZonvKrv7ry9TRXbbWp,4
user_0080,0Wqce3oXpxQfUv8fkJElBB,4
user_0080,0dEvVBg3ArnuJ9WBnPzOcj,4
user_0080,4ERO7nWPAAGo687R3gF4PZ,3
user_0080,2A5sw9eZP7dF608Y7uMB48,3
user_0080,09Xl4tfNJ9DQU8RkCRfOxT,3
user_0080,2K7sv1mno9PvbXVBpqvSKn,4
user_0080,3FuDnj8GeuIDPyFsLOmyck,4
user_0080,6C1nv6ZVUotThMHZLqxIQD,4
user_0080,333XFHKsHU0pOocFzBgrJi,1
user_0080,1iHLurrRAWHisZAmzp9Uio,3
user_0080,3oGV3fvu4Lf7O1hKsvbtvE,3
user_0080,4oo4weTPM0KbBaTmD6f3WH,3
user_0080,3KsX8W7xxt4uNIBOcunC5r,3
user_0080,1mb0zbhFOIC24Pv4A6PJY9,4
user_0080,5zYHomneLIlzBbexs7coaY,1
user_0080,3O5P2ZDUwExzcIdZkJwFq1,2
user_0080,11r0RQ89XTJOkbZCnFYdqG,1
user_0080,01TMLHykBtLND1dUc8kHPF,2
user_0080,384tdzeZ6siA5dVFG610zZ,3
user_0081,46NLD3Ob73bKRZoCh2xmEz,5
user_0081,0D6XSXGNj5CTGQQzKQKQQ2,5
user_0081,23HpmXKnztOLq2tdxRTqyM,3
user_0081,31kxPC3ZB9AYwCLyHaqEVX,4
user_0081,3ZR59E4H9zPE1h1EvBFULw,4
user_0081,4b7vk8SRcYgnxpk0JOIS7r,1
user_0081,42TLIkJ2kFSY0WlCBjqzhB,5
user_0081,00rljTbzl75GxA5FNgEGE7,3
user_0081,4k996Q3icD3pl1EhbtjlrT,3
user_0081,3YZE5qDV7u1ZD1gZc47ZeR,4
user_0081,0cN69CM2rw5hoEgeGdF87m,2
user_0081,6IgMLWNcxP1vONuQSIDEpk,3
user_0081,5xlYVZxEwriP6hetG7QJw7,4
user_0081,0Jn6LasVbDhI1ZyWEuOK7B,4
user_0081,3dyDVJJAL2qbxQpn7vhPdC,1
user_0081,5HlCvsft3oLyM6vjNYHW5h,3
user_0081,22j80vyQCwoILJQuWTkQoo,4
user_0081,23y8MwhdvbSalGitHeokpk,4
user_0081,2cr6TL0vLgqJCcgD0hWIbl,3
user_0081,27fZOuA4N6OXDERIHMDLIA,4
user_0081,6fhdHxw1hpcu61VYuLrCJS,1
user_0081,6CszIC4ITxwL19mj5ooXpU,4
user_0081,5leJNHx2766Oq71sd7UJBS,2
user_0081,62Klk8DWZQHERuvyGSrsQw,3
user_0081,1Jfouo7BPAseH72MXYNS9n,5
user_0081,4k5FlWz3dfhyQzmRpVPZsW,3
user_0081,1SnrE09OAfMEgdC20Wygl5,4
user_0081,1dMR1ltIgyYRq5vmFXvu07,3
user_0081,5xDDfIvWw8td3jtA1icOsZ,5
user_0081,2ouWSRC1YsQX6JAwosfTFJ,4
user_0081,1Ajp5nOYezdcpx3e8CfzMl,1
user_0081,6hTnzgBb64cojYCoxD4zmO,3
user_0081,1erc6T5ojSwOiuNc7i2AFA,2
user_0081,6bVIi6B2lzjMXCOWh5qODs,3
user_0081,46EdocEk7a205VzqQAjH84,1
user_0081,59guJ6uWOPwPZQlC8lBpME,3
user_0081,64V1FmFJTy0atUHmuEBuon,4
user_0081,4Khibn3vvWZ0yyrroWGrEr,4
user_0081,4YmbvryKSbLnsN1IqAI3eK,4
user_0081,59QofHHNCY58VBMK0KlKVY,3
user_0081,56gErvTUBhx82XqEauET28,5
user_0081,6bh5bVJ3agYEEZAduje0Zu,4
user_0081,1nqlb7fG99u3YTCzcDBOi9,4
user_0081,5Qn965LX8QQGrpWUVN3Hcf,3
user_0081,17wMOhLqVB3DRCmTaLjwVM,4
user_0081,5LhkCuUvJeMj308m4vlB8z,3
user_0081,4C3ZV2ZeVh5A7LOkCZpjj1,2
user_0081,3TsMpfXBQLmunyRSn1UAFY,4
user_0081,0DFdB77N0wR6pQY5bGYdRh,1
user_0081,5FXMRdJjKq1BIX4e8Eg9mK,1
user_0081,4HzmkEk0N7McNN2VIiNIvN,1
user_0081,3NnWBahFgXNI7ICnETZEkP,3
user_0081,7eaCFseO4fOljCMxLTM5ta,4
user_0081,76Sv5dt6nFhn0syfnPAYr1,4
user_0081,0DrFTaAX2srXPkuag35djb,4
user_0081,2sXydP9vPEYUH4uAWotuGu,5
user_0081,5tKk7OdBzm2VgI0ztyhYS9,5
user_0081,38MltIuVQE5LeWoSCV7Wxz,1
user_0081,7v0qkbfI0kgo3VCWHDbZDN,3
user_0081,4viFAHmivkYQKkwLvwKOgg,3
user_0081,7M1rbHkSiSUK6yp0C71hgT,4
user_0081,4Sjv6Bty0JoFgCP63fyiAM,2
user_0081,4UJ48AH0P1RedAP1NXie9v,4
user_0081,6ocbgoVGwYJhOv1GgI9NsF,4
user_0081,3RJsMHcQkcAG4tFC6ceawk,4
user_0081,2atvVfQgPFrNrqiDM1CeKv,4
user_0081,6etG5JwuSwDT43D8Sew9TT,4
user_0081,4Tgt15dD8P2m68HYxA8DCG,2
user_0081,5nYYQ85x9DwEiEpETQNlNC,5
user_0081,3NtBHdDzfuExr7tEoBKp33,3
user_0081,2fNGw4weCNtNiP58znlTve,3
user_0081,0fvFSGvEAPDDMfweKvDJVa,3
user_0081,1b6c0rgE2KpMXDEP4XaYpy,5
user_0081,0iCQMR9dp2SD8fwoavT5z4,4
user_0081,7qKwQz9WJfjnFID9gtHnqm,4
user_0081,5sFKAePKWGUNzCAxtKWzeM,3
user_0081,6V6aStL8beAAuJFCI423Li,3
user_0081,5uh8vQEAZeIFEYhAg52BNS,5
user_0081,621yAnSarqjYZpD8Zv9fTX,2
user_0081,31REg67eoHJSvMLUcEmGNj,2
user_0081,7zNm10RSB0KhRtP9XhdsVK,3
user_0081,2Y6GZQMenNx2pZMJhgl3QE,3
user_0081,2Lumsra3kuU61wXkEKzKaK,4
user_0081,0REms6Av7SrnzBEKXwxUoB,4
user_0081,2FrcdIdoHSyzdgPcAoOEEC,4
user_0081,0bK3jxkbq5cDKWr68KtO8G,3
user_0081,1G9GZAE3giQBPfAmeXXOYk,3
user_0081,1rphOlDQNt1BrIvc4zn5uq,3
user_0081,21z4JbxYftHk9Ertnhv3xB,3
user_0081,0pvZCv4JOS5WBu7JITYef6,4
user_0081,1CYBnHYYbOAsuDCGa0zrw0,2
user_0081,2U3jOPfO4wZZFaaWS4Dcj6,4
user_0081,30hhkjL3FB3Y2BoWsn1oGo,3
user_0082,2rlkf3HTKwY9UcbvhlUyiW,2
user_0082,0N9RX5PKyLlOKklH5bYtNH,3
user_0082,42uRnEhPHYppznVq3UiOFk,4
user_0082,2XMAWynSTIst5KmLSv0Npf,4
user_0082,67r7ZHxVxONN9ZQk05AQVL,3
user_0082,3eWpfsYgd5OL2QdwcVcF6Q,3
user_0082,2FUiCfOsoJ0RZx94NpYznM,2
user_0082,4u4kVeDK1ru1ekntEKL7OA,3
user_0082,12bHtWebsbKBzUDmghtKbb,3
user_0082,2q7sfsG3qyoMvfQzKdhC3K,3
user_0082,0dH7vsh51sKniPT5H2kSCW,4
user_0082,6uellSXZfYwbl1QvkUSg2P,2
user_0082,5j2qq0EBEAceOdff92l4qZ,4
user_0082,6BKbvzmDDqjGJolwmhjtG9,3
user_0082,2N9LvPp7o61eerdZEyKQ19,5
user_0082,4v1eCQCl3d5w8a6Czv4qTv,4
user_0082,6VbNzSrjWjTMfrDLJ6Jt5D,3
user_0082,1pNnC5KyzcAyMcIBJXgUBU,3
user_0082,2MZobEIhGmZi07G6TW8Gng,3
user_0082,5C8tZd79j0W7MnUXZrjlgm,5
user_0082,3YcNehpEP1edJwVwsLfkbr,3
user_0082,2gcVsbyo517zAHOyvGbZWB,1
user_0082,0lgPNQ0km1T5azhcAj935Z,5
user_0082,7032X0FWTkjeKwCEse7ffb,3
user_0082,4vHy2IHzf3EabEa7oMpUZB,3
user_0082,3CBZxjDHQpgvHsnqF06CSu,4
user_0082,6Bcy1jJFcIAuAzJMtfpImi,4
user_0082,20gz9dYTVbtnDUFV2YmJC0,4
user_0082,0HogCZbVDwu66yhzIrF9yc,5
user_0082,7Ih2bWlEQU3vg2s28qw607,2
user_0082,0H2DdxpCOXES3vw1dNmf4V,3
user_0082,2dbBEKjOo3wm6f0CVl3SvY,2
user_0082,693lLOpPzWWa89WVvtGCNX,5
user_0082,1RKXxb95nvXtM7EQ6WtPmG,3
user_0082,7GzrdM0tPqKZ564YeLM1Vc,3
user_0082,3gV2BSQHHpMXKBwqsf8Mos,4
user_0082,2p8vZ3mQudsqyN1eN59OV5,5
user_0082,6FgAH2lOrWWcFhXRDjhKrT,5
user_0082,55ORL2rxZnoY8XVquZNEuV,3
user_0082,5UebR77vjap8LVd6eqITiY,4
user_0082,0rDNeS6IwKi1oMrtkEc5S0,3
user_0082,2x63YoqBJPxblEY0ZkC3JK,3
user_0082,4TCcVFaOO3V2PHbR7iSf6p,5
user_0082,0wlrVtFDcIBzZQoTdVcIkg,3
user_0082,73f2sCPvdMu9eWrbA0Eu56,4
user_0082,2kdQY3b6dDRGonyIzcWljc,1
user_0082,2uQxfg2UTrWKX89oGTiKEh,4
user_0082,2NkbaFvHDXMkzQgpkbyB9m,4
user_0082,7JQjyjINzsexX0eZTijo1E,3
user_0082,37T7WWSUjTLp6uuFDUd2Cs,2
user_0082,6m66Qk7oHVwSNQIvdoul4E,4
user_0082,6mrrmkod5csgyybYzjcy7j,3
user_0082,3gU7Pr1I4plN6QSxF6jFh3,4
user_0082,6zSk48JqooBxGmg6mDLoFW,3
user_0082,3Id1PlGjXzHJRoX1l58WTK,3
user_0082,1xzi1Jcr7mEi9K2RfzLOqS,4
user_0082,3MBK1YTm7nx4PoqCycs1uu,5
user_0082,2ayGJpuQFrTlIYVQ8iNPY8,3
user_0082,2ZD4aIEepqZsdxPxLSuUhm,4
user_0082,3MslJj39APOMPzF0ShKa9F,2
user_0082,5UHK1rtK4MpBGb0KppIYh4,3
user_0082,7rB7UrKvW1yfFEiRrZsrXt,3
user_0082,09Ljv4rzoqrDyiuH7cOPgh,4
user_0082,0bS0fLAHqIdaiYYLBiWUw3,5
user_0082,6tWGe6nvXFWT0KhGCXM89q,3
user_0082,7ufaG4y5Oy7HC5Ig2RwiII,4
user_0082,7zoK0gSL4coJm6dvx4et7T,3
user_0082,0kE1SmlJNLg14dgdo9kJws,3
user_0082,0gZ3LxqGlnolJQnvtjEPE0,3
user_0082,00rljTbzl75GxA5FNgEGE7,3
user_0082,7jPBHQ9vRgMxjRcREZKKGI,5
user_0082,6vH8KKSB66dcnCw00N5K0R,3
user_0082,3CeUMk1K4RPOpyzxn7JKZV,3
user_0082,1VQx8TpKEv8uWQ1awwPX5f,4
user_0082,0xGZjxYqcNQ8WqxyeZ4eSN,4
user_0082,4HPxh6IkRxCkb3T06Pltch,3
user_0082,0JXILsWNyXHEd2IzofS3jX,3
user_0082,4WgpseXyi7lHFrHfmd3AWf,3
user_0082,1S0RpP58fYuXGmnEzVNYvS,3
user_0082,1M7CwtrWZ24mopNdDPB3DM,3
user_0082,26gpJidk118QGbNcDqCHbW,5
user_0082,1G6HJS9teJr0zehi7Nu9Dm,1
user_0082,6pDVyh6jCAablXFc6yc2bJ,4
user_0082,1zu5ZpnrSArdoaT6Qq3yo9,3
user_0082,1VGVxZIHPiKh3Y4vZv6ChL,3
user_0082,47K9ad3Ahx94WR9LCPABrB,2
user_0082,6XeFd9KCGi7zz5U9KHqCyx,5
user_0082,6vDxjNLrehdIkaHQ8nMkaF,3
user_0082,6GBCsmCL9neu8Y6KoAkC5X,2
user_0083,5IcP1PPnleZ2kuwKDyfNC5,2
user_0083,5sf5DvS2qwfQWbHIAGBoXF,3
user_0083,3PDFYhI75HLKmoyG5lmwjK,3
user_0083,2H0w7oYDjUvgsFlNQ5swIg,3
user_0083,180AbZduI6bYQIzwCHRwu9,3
user_0083,5F9S9zIvgGz4cbD1eA0IhE,1
user_0083,1UEbsf5kGEIcSMiWexOkrZ,3
user_0083,2FRnf9qhLbvw8fu4IBXx78,4
user_0083,1tEbzUsK47jPVTYJNDqAc1,4
user_0083,31ItxZRpxou5JQ8qeJfRy6,4
user_0083,3Fuxm94znFiwN0R6xDbjIk,4
user_0083,0xvXkJobjgjyjDCp7PksqK,3
user_0083,6SowVm0zmhrJrbRgM4Rutz,3
user_0083,2QwAzwjpruvSZ83t7wlZVD,2
user_0083,3Hw3iY34TYPXLDochBPjqc,3
user_0083,3M0lSi5WW79CXQamgSBIjx,3
user_0083,2cUzIBGMvx2BZ2Q1fzjdl1,4
user_0083,6hu1bJBNMeXIepHr1joKW4,4
user_0083,23z7S6AC0ZGysT7jYeSZxB,1
user_0083,0N9RX5PKyLlOKklH5bYtNH,3
user_0083,1G6HJS9teJr0zehi7Nu9Dm,3
user_0083,2mfuy75A61Qnx3qApmZWMt,3
user_0083,4cevw8iIIMDXzI0XIEnCpv,4
user_0083,4NUmZ5svM1Bbmaz5udqUeJ,4
user_0083,4YLizxRQsTqqnvzzYq2VaE,3
user_0083,60bwxQL6hwXe4UmcIj7O7q,3
user_0083,1Qvo9ZyBWoedUiOc0zTCbm,5
user_0083,32WTNZCq3H1nQLAeHuRCjg,3
user_0083,5CnD1LeJ2698VHja6YkL4z,4
user_0083,4DPjZs1Jjw5mQ41w0xt9KA,2
user_0083,0rHToGels2lt8Y0mCYoF90,3
user_0083,0ohhlmedLa72XMSJwxW62A,3
user_0083,0XwdAvTislcveETFNruf2l,4
user_0083,230Aews21zrVVeaebAndZG,2
user_0083,086edN2nz8TjB3zddIdlPn,3
user_0083,3zwMVvkBe2qIKDObWgXw4N,4
user_0083,3eD90F1Ve0qxq54Np0VCga,3
user_0083,0QSFpVVi5h1TrYG69WMTg7,5
user_0083,7LFwi4RolcCPnVEXXXVfQP,4
user_0083,6VBfzBgHu8tFeeg2ZQO4gH,3
user_0083,6YChmZDCt5k63y7podqjKH,3
user_0083,5qNf7QzFlSkuQ4GCTtYZuV,3
user_0083,2vD1hN8Oxqfh4umefOVIqP,3
user_0083,0gl9nNUhXVagnzIbVHaY1J,4
user_0083,7ALaCYv1EvCo1noXS13wl6,3
user_0083,4aZrH6oGcjVkb9aIXTOmsU,1
user_0083,42L8fRwgmWXnNcq1R5QsJr,3
user_0083,6Rz2gTPL95Y9EJkwgqpFkE,4
user_0083,4Y60H8heDsEpQ2hin2g6V5,3
user_0083,42uRnEhPHYppznVq3UiOFk,4
user_0083,1XJczyuOsPQUZETSc12o1u,2
user_0083,1BXg4UrWg3GVCJZLWXVeGc,5
user_0083,4xu8mbxTRSFKzwFwqYoOdv,4
user_0083,3pR7ZToCrzeNkfEf6n2rVR,3
user_0083,6AiLTwftiFAjGsnVDXBPnB,4
user_0083,6HeKAyGEX0EW0AvGTw1xgn,5
user_0083,52tEE1G9rWdH3B6tkEIvkn,4
user_0083,0L5gbpFGU06vqSHacOxgka,3
user_0083,4zpSBYJgOPaIIlFa78dfW4,3
user_0083,0PWIrADNjGpiXA3EGjIbTW,3
user_0083,4nZdmbr4HlIzLN4gnHFCdB,3
user_0083,3H2DdWCysSQcshvC0Sjwn6,5
user_0083,3di5hcvxxciiqwMH1jarhY,5
user_0083,1k2pQc5i348DCHwbn5KTdc,4
user_0083,7EWn0NjrL9sOJTzn1MElmg,2
user_0083,1136eJrkWsDvReASbjLTaU,3
user_0083,4trxc6w5LpZoMYWE25Kyds,4
user_0083,7ulBZOeFHaCeN2ubZxHxsg,5
user_0083,1Koas8a5gP2au0Jgbb8YUY,4
user_0083,6mzfmqArdNFYG3ZqM8zFC2,4
user_0083,4KZMoDuxwSYP63bhbnMqe3,3
user_0083,6ggcfp8vvnQGY7zvyg5XiM,3
user_0083,77JdGa8KlBuocfnM1e6WVE,3
user_0083,2LNf69ZnFFK6qKH9qW3GSK,2
user_0083,6a9VsSmDtb7wxv1oRgCfIa,2
user_0083,6uqxYHD6zRHDpEe3GMMqjF,4
user_0083,3gy21TwRSP40aUMwcY7Rtq,3
user_0083,0kcXZMVoH1q923xLM9OKf6,5
user_0083,2N0SPREDYqILVEFSsWF5N5,4
user_0083,5AH31dDNgxCMGDdxubNNn4,2
user_0083,6lKSOnC9iLGDonypMgvGrm,4
user_0083,26iieiRiqhzXfBquk8sm6N,1
user_0083,3U7LRoxDT1WvbliazYkmpV,3
user_0083,73SpzrcaHk0RQPFP73vqVR,4
user_0083,3IcAfhBe6frmou4B6zC8M5,4
user_0083,4R3AU2pjv8ge2siX1fVbZs,3
user_0083,1p7m9H4H8s0Y7SgRm7j3ED,5
user_0083,5rKOlRvrqXFMdMqBesXuzp,3
user_0083,71HmhuXU02SZspNrUuhGvp,3
user_0084,1oOkZEqPrAQLpwBsiYKRl8,4
user_0084,2zbq6eS68i4NIJWekIuW1s,5
user_0084,7eQj6r5PIdYKEIZjucBMcq,3
user_0084,4BoG6PlIQ88DQmsttrcAXM,3
user_0084,7lBvRZwaioI3zs2yxr5mf2,4
user_0084,5Zv9GfbJv0MVntvTGF0IwG,3
user_0084,476WPJ4GsgLDkJiAFbHJRo,3
user_0084,4oLUnSRNwFhnKj8TkSbCFp,1
user_0084,2FqfnFUPmMXVCXKrKno4Zq,5
user_0084,00cxnSnMeTQS0gVbq3snhE,2
user_0084,3kf0WdFOalKWBkCCLJo4mA,4
user_0084,32gKenhuc62phw2Uyxyinl,3
user_0084,7rGfXJN92ttB0FX0FWtHGR,3
user_0084,4nZdmbr4HlIzLN4gnHFCdB,3
user_0084,5rmWxr4qgejVuLWwxNzISC,3
user_0084,5D2tI6AklNQHcgZEs2OTby,4
user_0084,3RAHhTC61TZLoQ7I6FfgdN,4
user_0084,593knnQN4REEshx8th9zgK,3
user_0084,0Kg4pWKYkIIgjNOSaQdqJQ,3
user_0084,27FjGvxgAwJLchGExQswOW,1
user_0084,02yzyOiCFsqTGQq5gu7YBW,5
user_0084,3t3wsY5IdLVzB9WidegJSU,4
user_0084,6zOROWSana8gXPcDlvYggu,3
user_0084,1zLscEYm2cKiTAunAvZbjv,3
user_0084,1gMFAi2auKTgHsYH7nIBhv,4
user_0084,1PJe42QnCMD6JqhcooaWzc,4
